break_out_category,break_out,data_value,data_value_type,data_value_unit,datasource,high_confidence_limit,locationabbr,locationdesc,low_confidence_limit,indicator,sample_size,year
Gender,Male,7.5,Percentage,%,HRQOL,9,PA,Pennsylvania,6,Obesity,1381,1998
Gender,Female,8.1,Percentage,%,HRQOL,9.3,RI,Rhode Island,7,Obesity,2052,1998
Gender,Male,7.1,Percentage,%,HRQOL,8.5,RI,Rhode Island,5.8,Obesity,1370,1998
Gender,Female,7.5,Percentage,%,HRQOL,9.1,SC,South Carolina,5.9,Obesity,1825,1998
Gender,Male,7.3,Percentage,%,HRQOL,8.6,SC,South Carolina,6,Obesity,1325,1998
Gender,Female,6.8,Percentage,%,HRQOL,8.2,SD,South Dakota,5.5,Obesity,1159,1998
Gender,Male,5.9,Percentage,%,HRQOL,7.4,SD,South Dakota,4.5,Obesity,919,1998
Gender,Female,8.5,Percentage,%,HRQOL,9.8,TN,Tennessee,7.1,Obesity,1829,1998
Gender,Male,8.2,Percentage,%,HRQOL,10,TN,Tennessee,6.4,Obesity,985,1998
Gender,Female,8.4,Percentage,%,HRQOL,9.4,TX,Texas,7.5,Obesity,3440,1998
Gender,Male,7.7,Percentage,%,HRQOL,9.1,TX,Texas,6.2,Obesity,2400,1998
Gender,Female,9.4,Percentage,%,HRQOL,11.1,UT,Utah,7.7,Obesity,1586,1998
Gender,Male,5.6,Percentage,%,HRQOL,7,UT,Utah,4.1,Obesity,1216,1998
Gender,Female,5.9,Percentage,%,HRQOL,7,VT,Vermont,4.8,Obesity,1628,1998
Gender,Male,5.9,Percentage,%,HRQOL,7.2,VT,Vermont,4.6,Obesity,1240,1998
Gender,Female,7.9,Percentage,%,HRQOL,9.6,VA,Virginia,6.2,Obesity,1857,1998
Gender,Male,6,Percentage,%,HRQOL,7,VA,Virginia,4.9,Obesity,1386,1998
Gender,Female,7,Percentage,%,HRQOL,8.2,WA,Washington,5.9,Obesity,1892,1998
Gender,Male,7,Percentage,%,HRQOL,8.2,WA,Washington,5.7,Obesity,1506,1998
Gender,Female,9.9,Percentage,%,HRQOL,11.4,WV,West Virginia,8.3,Obesity,1436,1998
Gender,Male,9.8,Percentage,%,HRQOL,11.6,WV,West Virginia,8,Obesity,935,1998
Gender,Female,7.1,Percentage,%,HRQOL,8.7,WI,Wisconsin,5.6,Obesity,1190,1998
Gender,Male,6.2,Percentage,%,HRQOL,7.6,WI,Wisconsin,4.7,Obesity,955,1998
Gender,Female,7,Percentage,%,HRQOL,8.2,WY,Wyoming,5.8,Obesity,1375,1998
Gender,Male,5.7,Percentage,%,HRQOL,7,WY,Wyoming,4.4,Obesity,1008,1998
Gender,Female,9.3,Percentage,%,HRQOL,10.9,AL,Alabama,7.7,Obesity,1239,1997
Gender,Male,8.2,Percentage,%,HRQOL,10.3,AL,Alabama,6,Obesity,766,1997
Gender,Female,5.6,Percentage,%,HRQOL,7.7,AK,Alaska,3.5,Obesity,774,1997
Gender,Male,4.4,Percentage,%,HRQOL,5.9,AK,Alaska,2.9,Obesity,671,1997
Gender,Female,6.3,Percentage,%,HRQOL,8.2,AZ,Arizona,4.4,Obesity,1008,1997
Gender,Male,3.4,Percentage,%,HRQOL,4.2,AZ,Arizona,2.5,Obesity,886,1997
Gender,Female,9,Percentage,%,HRQOL,10.7,AR,Arkansas,7.3,Obesity,1057,1997
Gender,Male,8.8,Percentage,%,HRQOL,11,AR,Arkansas,6.6,Obesity,645,1997
Gender,Female,8.1,Percentage,%,HRQOL,9.2,CA,California,7,Obesity,2287,1997
Gender,Male,7,Percentage,%,HRQOL,8.1,CA,California,5.8,Obesity,1741,1997
Gender,Female,6.6,Percentage,%,HRQOL,8.2,CO,Colorado,5,Obesity,980,1997
Gender,Male,6.5,Percentage,%,HRQOL,8.1,CO,Colorado,5,Obesity,805,1997
Gender,Female,7,Percentage,%,HRQOL,8.4,CT,Connecticut,5.6,Obesity,1281,1997
Gender,Male,7.8,Percentage,%,HRQOL,10.9,CT,Connecticut,4.7,Obesity,853,1997
Gender,Female,10.2,Percentage,%,HRQOL,11.8,DE,Delaware,8.6,Obesity,1501,1997
Gender,Male,8.7,Percentage,%,HRQOL,10.4,DE,Delaware,6.9,Obesity,984,1997
Gender,Female,4.3,Percentage,%,HRQOL,5.4,DC,District of Columbia,3.2,Obesity,917,1997
Gender,Male,3.1,Percentage,%,HRQOL,3.9,DC,District of Columbia,2.2,Obesity,566,1997
Gender,Female,8.8,Percentage,%,HRQOL,10.1,FL,Florida,7.6,Obesity,1982,1997
Gender,Male,7.6,Percentage,%,HRQOL,9,FL,Florida,6.3,Obesity,1394,1997
Gender,Female,6.5,Percentage,%,HRQOL,7.7,GA,Georgia,5.2,Obesity,1284,1997
Gender,Male,4.8,Percentage,%,HRQOL,5.9,GA,Georgia,3.7,Obesity,935,1997
Gender,Female,5.4,Percentage,%,HRQOL,6.6,HI,Hawaii,4.3,Obesity,1172,1997
Gender,Male,6.3,Percentage,%,HRQOL,7.8,HI,Hawaii,4.7,Obesity,915,1997
Gender,Female,8.4,Percentage,%,HRQOL,9.7,ID,Idaho,7.1,Obesity,2773,1997
Gender,Male,6.4,Percentage,%,HRQOL,7.5,ID,Idaho,5.4,Obesity,2014,1997
Gender,Female,6.8,Percentage,%,HRQOL,7.9,IL,Illinois,5.6,Obesity,1694,1997
Gender,Male,7.3,Percentage,%,HRQOL,8.9,IL,Illinois,5.7,Obesity,1146,1997
Gender,Female,7.1,Percentage,%,HRQOL,8.5,IN,Indiana,5.7,Obesity,1233,1997
Gender,Male,6.7,Percentage,%,HRQOL,8.1,IN,Indiana,5.2,Obesity,1037,1997
Gender,Female,7.3,Percentage,%,HRQOL,8.3,IA,Iowa,6.2,Obesity,2078,1997
Gender,Male,5.9,Percentage,%,HRQOL,7,IA,Iowa,4.8,Obesity,1455,1997
Gender,Female,4.5,Percentage,%,HRQOL,5.4,KS,Kansas,3.5,Obesity,1172,1997
Gender,Male,4,Percentage,%,HRQOL,5.1,KS,Kansas,2.9,Obesity,770,1997
Gender,Female,12,Percentage,%,HRQOL,13.4,KY,Kentucky,10.6,Obesity,2252,1997
Gender,Male,11.4,Percentage,%,HRQOL,13.1,KY,Kentucky,9.7,Obesity,1306,1997
Gender,Female,8.6,Percentage,%,HRQOL,10.3,LA,Louisiana,6.9,Obesity,970,1997
Gender,Male,9.5,Percentage,%,HRQOL,12,LA,Louisiana,7,Obesity,598,1997
Gender,Female,7.8,Percentage,%,HRQOL,9.3,ME,Maine,6.2,Obesity,920,1997
Gender,Male,8.1,Percentage,%,HRQOL,10,ME,Maine,6.2,Obesity,731,1997
Gender,Female,6,Percentage,%,HRQOL,7.1,MD,Maryland,4.9,Obesity,2537,1997
Gender,Male,5.3,Percentage,%,HRQOL,6.4,MD,Maryland,4.3,Obesity,1909,1997
Gender,Female,7.5,Percentage,%,HRQOL,9,MA,Massachusetts,6.1,Obesity,989,1997
Gender,Male,8,Percentage,%,HRQOL,10.1,MA,Massachusetts,5.9,Obesity,693,1997
Gender,Female,7.5,Percentage,%,HRQOL,8.7,MI,Michigan,6.2,Obesity,1435,1997
Gender,Male,6.4,Percentage,%,HRQOL,8.1,MI,Michigan,4.8,Obesity,1039,1997
Gender,Female,7.8,Percentage,%,HRQOL,8.8,MN,Minnesota,6.8,Obesity,2502,1997
Gender,Male,6.9,Percentage,%,HRQOL,8,MN,Minnesota,5.9,Obesity,2138,1997
Gender,Female,6.8,Percentage,%,HRQOL,8.4,MS,Mississippi,5.1,Obesity,937,1997
Gender,Male,6.7,Percentage,%,HRQOL,8.6,MS,Mississippi,4.8,Obesity,571,1997
Gender,Female,7.7,Percentage,%,HRQOL,9.2,MO,Missouri,6.3,Obesity,1102,1997
Gender,Male,7.4,Percentage,%,HRQOL,9.4,MO,Missouri,5.4,Obesity,673,1997
Gender,Female,7,Percentage,%,HRQOL,8.4,MT,Montana,5.6,Obesity,1001,1997
Gender,Male,5.1,Percentage,%,HRQOL,6.5,MT,Montana,3.7,Obesity,728,1997
Gender,Female,7.6,Percentage,%,HRQOL,7.9,US,Nationwide,7.3,Obesity,75057,1997
Gender,Male,6.8,Percentage,%,HRQOL,7.1,US,Nationwide,6.5,Obesity,53483,1997
Gender,Female,8.1,Percentage,%,HRQOL,9.5,NE,Nebraska,6.7,Obesity,1598,1997
Gender,Male,6.3,Percentage,%,HRQOL,7.7,NE,Nebraska,4.9,Obesity,1019,1997
Gender,Female,9.2,Percentage,%,HRQOL,11.9,NV,Nevada,6.4,Obesity,1285,1997
Gender,Male,7,Percentage,%,HRQOL,9.3,NV,Nevada,4.6,Obesity,1128,1997
Gender,Female,8.1,Percentage,%,HRQOL,9.8,NH,New Hampshire,6.4,Obesity,875,1997
Gender,Male,6.8,Percentage,%,HRQOL,9.1,NH,New Hampshire,4.5,Obesity,589,1997
Gender,Female,7.7,Percentage,%,HRQOL,9,NJ,New Jersey,6.3,Obesity,1503,1997
Gender,Male,7,Percentage,%,HRQOL,8.4,NJ,New Jersey,5.5,Obesity,1002,1997
Gender,Female,8.3,Percentage,%,HRQOL,9.9,NM,New Mexico,6.7,Obesity,1030,1997
Gender,Male,7.1,Percentage,%,HRQOL,8.9,NM,New Mexico,5.3,Obesity,734,1997
Gender,Female,7.3,Percentage,%,HRQOL,8.4,NY,New York,6.1,Obesity,1921,1997
Gender,Male,8.1,Percentage,%,HRQOL,9.7,NY,New York,6.6,Obesity,1297,1997
Gender,Female,7.4,Percentage,%,HRQOL,8.5,NC,North Carolina,6.3,Obesity,2067,1997
Gender,Male,6.3,Percentage,%,HRQOL,7.6,NC,North Carolina,5.1,Obesity,1390,1997
Gender,Female,7.3,Percentage,%,HRQOL,8.7,ND,North Dakota,5.9,Obesity,996,1997
Gender,Male,6.5,Percentage,%,HRQOL,8.1,ND,North Dakota,4.9,Obesity,794,1997
Gender,Female,7.3,Percentage,%,HRQOL,8.7,OH,Ohio,5.9,Obesity,1895,1997
Gender,Male,6.2,Percentage,%,HRQOL,7.5,OH,Ohio,4.9,Obesity,1215,1997
Gender,Female,6.2,Percentage,%,HRQOL,7.5,OK,Oklahoma,4.8,Obesity,1030,1997
Gender,Male,4.3,Percentage,%,HRQOL,5.5,OK,Oklahoma,3.2,Obesity,823,1997
Gender,Female,8.1,Percentage,%,HRQOL,9.4,OR,Oregon,6.8,Obesity,1842,1997
Gender,Male,5.5,Percentage,%,HRQOL,6.6,OR,Oregon,4.4,Obesity,1361,1997
Gender,Female,7.7,Percentage,%,HRQOL,8.8,PA,Pennsylvania,6.5,Obesity,2044,1997
Gender,Male,7.1,Percentage,%,HRQOL,8.4,PA,Pennsylvania,5.7,Obesity,1407,1997
Gender,Female,8.8,Percentage,%,HRQOL,10.4,RI,Rhode Island,7.1,Obesity,1019,1997
Gender,Male,7.3,Percentage,%,HRQOL,9,RI,Rhode Island,5.5,Obesity,726,1997
Gender,Female,7.7,Percentage,%,HRQOL,9.2,SC,South Carolina,6.1,Obesity,1294,1997
Gender,Male,7.6,Percentage,%,HRQOL,9.6,SC,South Carolina,5.7,Obesity,802,1997
Gender,Female,5.4,Percentage,%,HRQOL,6.6,SD,South Dakota,4.3,Obesity,1212,1997
Gender,Male,6.5,Percentage,%,HRQOL,8.1,SD,South Dakota,4.9,Obesity,940,1997
Gender,Female,8.8,Percentage,%,HRQOL,10.1,TN,Tennessee,7.5,Obesity,1841,1997
Gender,Male,7.3,Percentage,%,HRQOL,8.7,TN,Tennessee,5.8,Obesity,1012,1997
Gender,Female,8.5,Percentage,%,HRQOL,10,TX,Texas,7,Obesity,1405,1997
Gender,Male,5.8,Percentage,%,HRQOL,7.3,TX,Texas,4.4,Obesity,985,1997
Gender,Female,7.7,Percentage,%,HRQOL,9.4,UT,Utah,5.9,Obesity,1562,1997
Gender,Male,7.4,Percentage,%,HRQOL,9.1,UT,Utah,5.6,Obesity,1257,1997
Gender,Female,6.5,Percentage,%,HRQOL,7.6,VT,Vermont,5.5,Obesity,1701,1997
Gender,Male,5.7,Percentage,%,HRQOL,6.8,VT,Vermont,4.5,Obesity,1329,1997
Gender,Female,5.9,Percentage,%,HRQOL,6.9,VA,Virginia,5,Obesity,1926,1997
Gender,Male,5.7,Percentage,%,HRQOL,6.9,VA,Virginia,4.6,Obesity,1320,1997
Gender,Female,7.2,Percentage,%,HRQOL,8.4,WA,Washington,6.1,Obesity,1952,1997
Gender,Male,6.8,Percentage,%,HRQOL,8.7,WA,Washington,5,Obesity,1469,1997
Gender,Female,9.5,Percentage,%,HRQOL,11,WV,West Virginia,7.9,Obesity,1424,1997
Gender,Male,8.2,Percentage,%,HRQOL,9.8,WV,West Virginia,6.6,Obesity,940,1997
Gender,Female,6.4,Percentage,%,HRQOL,7.6,WI,Wisconsin,5.1,Obesity,1207,1997
Gender,Male,5.3,Percentage,%,HRQOL,6.6,WI,Wisconsin,4,Obesity,974,1997
Gender,Female,7,Percentage,%,HRQOL,9.2,WY,Wyoming,4.9,Obesity,1351,1997
Gender,Male,5.3,Percentage,%,HRQOL,6.6,WY,Wyoming,4,Obesity,1001,1997
Gender,Female,6.9,Percentage,%,HRQOL,8.2,AL,Alabama,5.7,Obesity,1278,1996
Gender,Male,8.3,Percentage,%,HRQOL,10.2,AL,Alabama,6.5,Obesity,746,1996
Gender,Female,6.6,Percentage,%,HRQOL,8.8,AK,Alaska,4.5,Obesity,772,1996
Gender,Male,5,Percentage,%,HRQOL,6.8,AK,Alaska,3.3,Obesity,678,1996
Gender,Female,7.9,Percentage,%,HRQOL,9.8,AZ,Arizona,5.9,Obesity,1123,1996
Gender,Male,6.1,Percentage,%,HRQOL,7.7,AZ,Arizona,4.6,Obesity,803,1996
Gender,Female,10.3,Percentage,%,HRQOL,12.1,AR,Arkansas,8.5,Obesity,1100,1996
Gender,Male,7.1,Percentage,%,HRQOL,8.9,AR,Arkansas,5.3,Obesity,635,1996
Gender,Female,8,Percentage,%,HRQOL,9.2,CA,California,6.9,Obesity,2222,1996
Gender,Male,6.8,Percentage,%,HRQOL,8.1,CA,California,5.5,Obesity,1709,1996
Gender,Female,6.7,Percentage,%,HRQOL,8.1,CO,Colorado,5.2,Obesity,991,1996
Gender,Male,7.2,Percentage,%,HRQOL,9.1,CO,Colorado,5.3,Obesity,771,1996
Gender,Female,5.7,Percentage,%,HRQOL,7,CT,Connecticut,4.4,Obesity,1049,1996
Gender,Male,5.1,Percentage,%,HRQOL,6.6,CT,Connecticut,3.7,Obesity,710,1996
Gender,Female,7.9,Percentage,%,HRQOL,9.4,DE,Delaware,6.5,Obesity,1260,1996
Gender,Male,6,Percentage,%,HRQOL,7.5,DE,Delaware,4.5,Obesity,819,1996
Gender,Female,7.3,Percentage,%,HRQOL,9.2,DC,District of Columbia,5.5,Obesity,706,1996
Gender,Male,6.2,Percentage,%,HRQOL,8.6,DC,District of Columbia,3.8,Obesity,447,1996
Gender,Female,8.6,Percentage,%,HRQOL,9.8,FL,Florida,7.5,Obesity,2076,1996
Gender,Male,7.6,Percentage,%,HRQOL,8.9,FL,Florida,6.2,Obesity,1410,1996
Gender,Female,5.6,Percentage,%,HRQOL,6.7,GA,Georgia,4.5,Obesity,1340,1996
Gender,Male,5,Percentage,%,HRQOL,6.2,GA,Georgia,3.8,Obesity,1011,1996
Gender,Female,7.2,Percentage,%,HRQOL,7.5,US,Nationwide,6.9,Obesity,56784,1993
Gender,Female,6.4,Percentage,%,HRQOL,7.8,HI,Hawaii,5,Obesity,1168,1996
Gender,Male,5.4,Percentage,%,HRQOL,6.7,HI,Hawaii,4.1,Obesity,917,1996
Gender,Male,6.3,Percentage,%,HRQOL,6.7,US,Nationwide,6,Obesity,41835,1993
Gender,Female,6.8,Percentage,%,HRQOL,7.9,ID,Idaho,5.6,Obesity,1566,1996
Gender,Male,6.5,Percentage,%,HRQOL,7.8,ID,Idaho,5.2,Obesity,1102,1996
Gender,Female,7.2,Percentage,%,HRQOL,8.4,IL,Illinois,5.9,Obesity,1690,1996
Gender,Male,7,Percentage,%,HRQOL,8.4,IL,Illinois,5.6,Obesity,1135,1996
Gender,Female,7.6,Percentage,%,HRQOL,9,IN,Indiana,6.2,Obesity,1192,1996
Gender,Male,6.7,Percentage,%,HRQOL,8.1,IN,Indiana,5.3,Obesity,905,1996
Gender,Female,7.2,Percentage,%,HRQOL,8.2,IA,Iowa,6.2,Obesity,2091,1996
Gender,Male,5.7,Percentage,%,HRQOL,6.8,IA,Iowa,4.7,Obesity,1473,1996
Gender,Female,5.3,Percentage,%,HRQOL,6.5,KS,Kansas,4.2,Obesity,1110,1996
Gender,Male,4,Percentage,%,HRQOL,5,KS,Kansas,3,Obesity,836,1996
Gender,Female,11.7,Percentage,%,HRQOL,13,KY,Kentucky,10.3,Obesity,2250,1996
Gender,Male,10.5,Percentage,%,HRQOL,12.2,KY,Kentucky,8.9,Obesity,1300,1996
Gender,Female,8.7,Percentage,%,HRQOL,10.4,LA,Louisiana,6.9,Obesity,946,1996
Gender,Male,7.1,Percentage,%,HRQOL,9,LA,Louisiana,5.2,Obesity,629,1996
Gender,Female,8.8,Percentage,%,HRQOL,10.5,ME,Maine,7,Obesity,962,1996
Gender,Male,8.3,Percentage,%,HRQOL,10.3,ME,Maine,6.3,Obesity,700,1996
Gender,Female,6.7,Percentage,%,HRQOL,7.8,MD,Maryland,5.5,Obesity,2544,1996
Gender,Male,5.4,Percentage,%,HRQOL,6.6,MD,Maryland,4.1,Obesity,1806,1996
Gender,Female,7.3,Percentage,%,HRQOL,8.8,MA,Massachusetts,5.8,Obesity,1008,1996
Gender,Male,6.1,Percentage,%,HRQOL,7.8,MA,Massachusetts,4.4,Obesity,719,1996
Gender,Female,8.3,Percentage,%,HRQOL,9.8,MI,Michigan,6.8,Obesity,1376,1996
Gender,Male,5.7,Percentage,%,HRQOL,7,MI,Michigan,4.4,Obesity,1020,1996
Gender,Female,7.6,Percentage,%,HRQOL,8.7,MN,Minnesota,6.6,Obesity,2344,1996
Gender,Male,6.8,Percentage,%,HRQOL,7.9,MN,Minnesota,5.7,Obesity,1904,1996
Gender,Female,8.2,Percentage,%,HRQOL,10,MS,Mississippi,6.4,Obesity,929,1996
Gender,Male,7.7,Percentage,%,HRQOL,9.7,MS,Mississippi,5.7,Obesity,572,1996
Gender,Female,7.9,Percentage,%,HRQOL,9.5,MO,Missouri,6.3,Obesity,890,1996
Gender,Male,6.9,Percentage,%,HRQOL,8.8,MO,Missouri,5,Obesity,600,1996
Gender,Female,6.8,Percentage,%,HRQOL,8.3,MT,Montana,5.4,Obesity,996,1996
Gender,Male,4.9,Percentage,%,HRQOL,6.1,MT,Montana,3.6,Obesity,753,1996
Gender,Female,7.7,Percentage,%,HRQOL,8,US,Nationwide,7.4,Obesity,69212,1996
Gender,Male,6.6,Percentage,%,HRQOL,6.9,US,Nationwide,6.2,Obesity,49097,1996
Gender,Female,7.4,Percentage,%,HRQOL,8.8,NE,Nebraska,6,Obesity,1222,1996
Gender,Male,9.9,Percentage,%,HRQOL,14.4,NE,Nebraska,5.4,Obesity,822,1996
Gender,Female,8.3,Percentage,%,HRQOL,10.4,NV,Nevada,6.1,Obesity,1010,1996
Gender,Male,5.7,Percentage,%,HRQOL,7.5,NV,Nevada,3.9,Obesity,738,1996
Gender,Female,8.1,Percentage,%,HRQOL,9.9,NH,New Hampshire,6.3,Obesity,824,1996
Gender,Male,7.2,Percentage,%,HRQOL,9.3,NH,New Hampshire,5.1,Obesity,624,1996
Gender,Female,7.3,Percentage,%,HRQOL,8.5,NJ,New Jersey,6,Obesity,1712,1996
Gender,Male,6.5,Percentage,%,HRQOL,7.8,NJ,New Jersey,5.1,Obesity,1299,1996
Gender,Female,8.8,Percentage,%,HRQOL,11,NM,New Mexico,6.5,Obesity,639,1996
Gender,Male,8.4,Percentage,%,HRQOL,11.5,NM,New Mexico,5.3,Obesity,425,1996
Gender,Female,7.7,Percentage,%,HRQOL,8.7,NY,New York,6.7,Obesity,2447,1996
Gender,Male,6.4,Percentage,%,HRQOL,7.5,NY,New York,5.3,Obesity,1673,1996
Gender,Female,8.5,Percentage,%,HRQOL,9.7,NC,North Carolina,7.2,Obesity,1602,1996
Gender,Male,6.8,Percentage,%,HRQOL,8.2,NC,North Carolina,5.5,Obesity,1117,1996
Gender,Female,7.7,Percentage,%,HRQOL,9.2,ND,North Dakota,6.1,Obesity,1058,1996
Gender,Male,5.9,Percentage,%,HRQOL,7.4,ND,North Dakota,4.4,Obesity,737,1996
Gender,Female,5.6,Percentage,%,HRQOL,6.9,OH,Ohio,4.3,Obesity,909,1996
Gender,Male,5.9,Percentage,%,HRQOL,7.6,OH,Ohio,4.2,Obesity,614,1996
Gender,Female,7.5,Percentage,%,HRQOL,9.3,OK,Oklahoma,5.8,Obesity,1046,1996
Gender,Male,6,Percentage,%,HRQOL,7.8,OK,Oklahoma,4.1,Obesity,843,1996
Gender,Female,8,Percentage,%,HRQOL,9.3,OR,Oregon,6.6,Obesity,1626,1996
Gender,Male,7.1,Percentage,%,HRQOL,8.4,OR,Oregon,5.8,Obesity,1201,1996
Gender,Female,7.7,Percentage,%,HRQOL,8.9,PA,Pennsylvania,6.5,Obesity,1955,1996
Gender,Male,5.8,Percentage,%,HRQOL,7,PA,Pennsylvania,4.7,Obesity,1464,1996
Gender,Female,8.8,Percentage,%,HRQOL,10.5,RI,Rhode Island,7.1,Obesity,1021,1996
Gender,Male,7.6,Percentage,%,HRQOL,9.4,RI,Rhode Island,5.8,Obesity,776,1996
Gender,Female,9.7,Percentage,%,HRQOL,11.7,SC,South Carolina,7.7,Obesity,1063,1996
Gender,Male,6.5,Percentage,%,HRQOL,8.4,SC,South Carolina,4.6,Obesity,718,1996
Gender,Female,4.9,Percentage,%,HRQOL,5.9,SD,South Dakota,3.8,Obesity,1182,1996
Gender,Male,5.6,Percentage,%,HRQOL,6.9,SD,South Dakota,4.3,Obesity,892,1996
Gender,Female,8.8,Percentage,%,HRQOL,10.1,TN,Tennessee,7.5,Obesity,1818,1996
Gender,Male,6.7,Percentage,%,HRQOL,8.1,TN,Tennessee,5.4,Obesity,1144,1996
Gender,Female,8.6,Percentage,%,HRQOL,10.3,TX,Texas,6.9,Obesity,981,1996
Gender,Male,6.7,Percentage,%,HRQOL,8.6,TX,Texas,4.8,Obesity,631,1996
Gender,Female,7.4,Percentage,%,HRQOL,8.7,UT,Utah,6,Obesity,1609,1996
Gender,Male,5.2,Percentage,%,HRQOL,6.4,UT,Utah,4.1,Obesity,1249,1996
Gender,Female,7.9,Percentage,%,HRQOL,9.4,VT,Vermont,6.4,Obesity,1366,1996
Gender,Male,6.4,Percentage,%,HRQOL,7.7,VT,Vermont,5,Obesity,1040,1996
Gender,Female,6.7,Percentage,%,HRQOL,8.1,VA,Virginia,5.3,Obesity,1071,1996
Gender,Male,4.5,Percentage,%,HRQOL,5.7,VA,Virginia,3.3,Obesity,673,1996
Gender,Female,7.2,Percentage,%,HRQOL,8.4,WA,Washington,6,Obesity,1930,1996
Gender,Male,5.9,Percentage,%,HRQOL,7,WA,Washington,4.8,Obesity,1463,1996
Gender,Female,9.6,Percentage,%,HRQOL,11.2,WV,West Virginia,8.1,Obesity,1477,1996
Gender,Male,10.3,Percentage,%,HRQOL,12.2,WV,West Virginia,8.4,Obesity,890,1996
Gender,Female,7.1,Percentage,%,HRQOL,8.7,WI,Wisconsin,5.5,Obesity,1228,1996
Gender,Male,6.9,Percentage,%,HRQOL,8.6,WI,Wisconsin,5.1,Obesity,919,1996
Gender,Female,5.9,Percentage,%,HRQOL,7,WY,Wyoming,4.8,Obesity,1437,1996
Gender,Male,6.2,Percentage,%,HRQOL,7.5,WY,Wyoming,4.8,Obesity,1035,1996
Gender,Female,7.7,Percentage,%,HRQOL,9.1,AL,Alabama,6.2,Obesity,1066,1995
Gender,Male,7.9,Percentage,%,HRQOL,9.9,AL,Alabama,5.9,Obesity,635,1995
Gender,Female,5.8,Percentage,%,HRQOL,7.6,AK,Alaska,4,Obesity,742,1995
Gender,Male,5.3,Percentage,%,HRQOL,7.2,AK,Alaska,3.5,Obesity,718,1995
Gender,Female,6.2,Percentage,%,HRQOL,7.8,AZ,Arizona,4.6,Obesity,1141,1995
Gender,Male,7.4,Percentage,%,HRQOL,9.7,AZ,Arizona,5.1,Obesity,702,1995
Gender,Female,9.8,Percentage,%,HRQOL,11.5,AR,Arkansas,8,Obesity,1022,1995
Gender,Male,8.5,Percentage,%,HRQOL,10.6,AR,Arkansas,6.3,Obesity,705,1995
Gender,Female,8.5,Percentage,%,HRQOL,10.4,CA,California,6.6,Obesity,2171,1995
Gender,Male,6,Percentage,%,HRQOL,7.2,CA,California,4.7,Obesity,1787,1995
Gender,Female,7.9,Percentage,%,HRQOL,9.6,CO,Colorado,6.1,Obesity,1388,1995
Gender,Male,6,Percentage,%,HRQOL,7.5,CO,Colorado,4.6,Obesity,1007,1995
Gender,Female,6.3,Percentage,%,HRQOL,7.8,CT,Connecticut,4.8,Obesity,1038,1995
Gender,Male,5.1,Percentage,%,HRQOL,6.5,CT,Connecticut,3.8,Obesity,765,1995
Gender,Female,7.7,Percentage,%,HRQOL,9.1,DE,Delaware,6.4,Obesity,1256,1995
Gender,Male,7.3,Percentage,%,HRQOL,9.2,DE,Delaware,5.5,Obesity,800,1995
Gender,Female,2,Percentage,%,HRQOL,2,DC,District of Columbia,2,Obesity,,1995
Gender,Male,2,Percentage,%,HRQOL,2,DC,District of Columbia,2,Obesity,,1995
Gender,Female,7.8,Percentage,%,HRQOL,9.1,FL,Florida,6.6,Obesity,1898,1995
Gender,Male,7.3,Percentage,%,HRQOL,8.6,FL,Florida,5.9,Obesity,1351,1995
Gender,Female,6.5,Percentage,%,HRQOL,7.6,GA,Georgia,5.3,Obesity,1324,1995
Gender,Male,6.1,Percentage,%,HRQOL,7.4,GA,Georgia,4.8,Obesity,1036,1995
Gender,Female,5,Percentage,%,HRQOL,6.2,HI,Hawaii,3.7,Obesity,1156,1995
Gender,Male,4.4,Percentage,%,HRQOL,5.6,HI,Hawaii,3.1,Obesity,933,1995
Gender,Female,6.7,Percentage,%,HRQOL,7.9,ID,Idaho,5.6,Obesity,1553,1995
Gender,Male,5,Percentage,%,HRQOL,6,ID,Idaho,3.9,Obesity,1074,1995
Gender,Female,6.5,Percentage,%,HRQOL,7.6,IL,Illinois,5.3,Obesity,1694,1995
Gender,Male,5.8,Percentage,%,HRQOL,7,IL,Illinois,4.5,Obesity,1164,1995
Gender,Female,7.9,Percentage,%,HRQOL,9.2,IN,Indiana,6.5,Obesity,1298,1995
Gender,Male,6.9,Percentage,%,HRQOL,8.3,IN,Indiana,5.5,Obesity,1005,1995
Gender,Female,7.6,Percentage,%,HRQOL,8.7,IA,Iowa,6.5,Obesity,2102,1995
Gender,Male,6.7,Percentage,%,HRQOL,7.9,IA,Iowa,5.5,Obesity,1467,1995
Gender,Female,9.5,Percentage,%,HRQOL,11.2,KS,Kansas,7.9,Obesity,1054,1995
Gender,Male,5.2,Percentage,%,HRQOL,6.6,KS,Kansas,3.9,Obesity,838,1995
Gender,Female,10.7,Percentage,%,HRQOL,12.2,KY,Kentucky,9.1,Obesity,1449,1995
Gender,Male,12.4,Percentage,%,HRQOL,14.6,KY,Kentucky,10.1,Obesity,884,1995
Gender,Female,9.8,Percentage,%,HRQOL,11.7,LA,Louisiana,7.9,Obesity,963,1995
Gender,Male,6.2,Percentage,%,HRQOL,8,LA,Louisiana,4.4,Obesity,629,1995
Gender,Female,6.8,Percentage,%,HRQOL,8.5,ME,Maine,5,Obesity,704,1995
Gender,Male,6.1,Percentage,%,HRQOL,7.9,ME,Maine,4.3,Obesity,558,1995
Gender,Female,7.2,Percentage,%,HRQOL,8.2,MD,Maryland,6.3,Obesity,2953,1995
